stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
171160,99999,2019,08,16,80.5,10,67.3,10,1010.4,10,999.0,10,9.1,10,7.1,10,11.1,16.9,82.8,*,74.7,,0.0,I,999.9,0,0,0,0,0,0
710735,99999,2019,04,24,28.6,10,26.6,10,995.8,10,9999.9,0,10.3,10,16.4,10,24.1,999.9,30.2,*,26.6,*,99.99,,999.9,0,1,1,0,0,0
710735,99999,2019,07,05,51.1,10,45.0,10,1014.6,10,9999.9,0,13.5,10,8.9,10,15.0,999.9,60.8,*,39.2,*,0.0,I,999.9,1,0,0,0,0,0
718442,99999,2019,01,30,-21.8,10,-28.3,10,1024.6,10,9999.9,0,14.7,10,3.1,10,8.0,999.9,-20.2,*,-23.8,*,0.0,I,999.9,1,0,0,0,0,0
718442,99999,2019,07,06,39.9,10,39.7,10,1009.9,10,9999.9,0,1.0,10,9.4,10,14.0,999.9,42.8,*,39.2,*,99.99,,999.9,1,1,0,0,0,0
710944,99999,2019,04,09,8.6,10,0.3,10,1030.8,10,9999.9,0,23.5,10,8.8,10,11.1,999.9,12.2,*,5.0,*,0.0,I,999.9,0,0,0,0,0,0
865950,99999,2019,07,12,56.6,10,55.5,10,1011.6,10,1012.2,9,5.5,10,6.6,10,15.0,999.9,58.6,*,54.0,*,1.42,G,999.9,0,1,0,0,0,0
719053,99999,2019,02,28,-2.0,10,-11.0,10,1018.8,10,9999.9,0,15.0,10,14.9,10,21.0,999.9,1.4,*,-7.6,*,0.0,I,999.9,0,0,0,0,0,0
719053,99999,2019,08,25,65.7,10,50.2,10,1018.5,10,9999.9,0,15.0,9,16.0,9,19.0,26.0,71.6,*,60.8,*,0.0,I,999.9,0,0,0,0,0,0
145280,99999,2019,02,10,52.4,10,37.1,10,1017.7,10,988.3,10,12.4,10,5.4,10,7.8,999.9,55.9,*,39.0,,0.0,G,999.9,0,0,0,0,0,0
145280,99999,2019,02,11,36.1,10,34.0,10,1010.6,10,980.4,10,4.9,10,5.0,7,13.6,999.9,52.0,*,32.5,*,0.05,G,999.9,0,1,1,0,0,0
145280,99999,2019,03,26,43.7,10,34.3,10,1022.9,10,992.7,10,11.5,10,3.9,10,7.8,999.9,48.7,*,36.3,,0.44,G,0.4,0,0,0,0,0,0
145280,99999,2019,07,22,82.5,10,61.1,10,1019.2,10,991.4,10,12.4,10,3.9,10,5.8,999.9,91.6,*,63.3,,0.0,G,999.9,0,0,0,0,0,0
719074,99999,2019,06,09,44.8,10,36.0,10,1019.0,10,9999.9,0,15.0,10,24.4,10,28.0,35.9,46.4,*,42.8,*,99.99,,999.9,1,1,0,0,0,0
719074,99999,2019,06,10,34.9,10,34.0,10,1011.8,10,9999.9,0,6.9,10,6.0,10,9.9,999.9,39.2,*,33.8,*,99.99,,999.9,1,1,0,0,0,0
710814,99999,2019,02,02,-27.9,10,-34.1,10,1012.7,10,9999.9,0,7.2,10,14.7,10,18.1,999.9,-27.4,*,-29.2,*,0.0,I,999.9,0,0,0,0,0,0
710514,99999,2019,05,09,36.1,10,35.4,10,1012.2,10,9999.9,0,3.9,10,10.3,10,15.0,20.0,37.4,*,33.8,*,99.99,,999.9,0,1,0,0,0,0
718437,99999,2019,05,14,32.2,10,21.4,10,1022.7,10,9999.9,0,15.0,10,3.8,10,7.0,999.9,41.0,*,24.8,*,0.0,I,999.9,0,0,0,0,0,0
719064,99999,2019,01,19,-22.5,10,-29.7,10,1011.6,10,9999.9,0,0.7,10,28.4,10,36.9,44.1,-20.2,*,-25.6,*,0.0,I,999.9,0,0,0,0,0,0
719064,99999,2019,01,28,-22.9,10,-29.6,10,1015.4,10,9999.9,0,15.0,10,13.0,10,22.0,999.9,-18.4,*,-29.2,*,0.0,I,999.9,0,0,0,0,0,0
172970,99999,2019,01,28,58.4,10,47.1,10,1011.6,10,1008.2,10,12.4,10,2.4,10,4.1,999.9,63.0,*,45.7,,0.02,G,999.9,0,0,0,0,0,0
172970,99999,2019,03,03,60.8,10,47.0,10,1010.3,10,1007.0,10,12.4,10,8.3,10,11.1,19.0,63.5,*,53.2,,0.01,G,999.9,0,0,0,0,0,0
172970,99999,2019,04,07,65.2,10,55.9,10,1010.1,10,1006.8,10,12.4,10,8.8,10,14.0,18.1,67.1,*,57.6,,0.98,G,999.9,0,0,0,0,0,0
172970,99999,2019,06,08,82.7,10,63.9,10,1011.2,10,1008.0,10,12.4,10,3.7,10,8.0,22.0,86.0,*,77.4,,0.0,I,999.9,0,0,0,0,0,0
817900,99999,2019,01,09,74.7,10,70.4,10,1010.5,10,1007.9,10,999.9,0,1.3,10,9.1,20.8,91.2,,71.4,,0.0,I,999.9,0,0,0,0,0,0
010200,99999,2019,07,20,41.2,10,39.0,10,1013.7,10,1012.6,10,999.9,0,7.6,10,9.7,999.9,42.1,*,40.3,*,0.0,I,999.9,0,0,0,0,0,0
718433,99999,2019,01,04,-18.6,10,-25.2,10,996.3,10,9999.9,0,12.7,10,1.4,10,2.9,999.9,-9.4,*,-27.4,*,99.99,,999.9,0,0,1,0,0,0
718433,99999,2019,01,13,-13.4,10,-19.8,10,1019.5,10,9999.9,0,15.0,10,10.0,10,15.9,999.9,-0.4,*,-22.0,*,0.0,I,999.9,0,0,0,0,0,0
718433,99999,2019,05,02,26.1,10,18.5,10,1032.8,10,9999.9,0,15.0,10,8.2,10,9.9,999.9,28.4,*,21.2,*,99.99,,999.9,0,0,1,0,0,0
714724,99999,2019,05,22,50.4,10,44.8,10,1022.1,10,9999.9,0,14.1,10,12.5,10,15.9,26.0,53.6,*,48.2,*,99.99,,999.9,0,1,0,0,0,0
818780,99999,2019,06,18,78.9,10,71.9,10,1015.5,10,999.9,10,999.9,0,0.2,10,0.8,17.3,84.4,,73.4,,0.0,I,999.9,0,0,0,0,0,0
170420,99999,2019,06,17,82.1,10,72.9,10,1009.2,10,1005.5,10,12.4,10,2.8,10,4.1,999.9,83.7,*,70.5,,0.0,G,999.9,0,0,0,0,0,0
134610,99999,2019,01,10,40.5,10,32.8,10,1002.0,10,1001.3,10,6.3,10,16.8,9,19.4,999.9,50.5,,38.3,*,0.51,F,999.9,0,1,0,0,0,0
172100,99999,2019,08,01,99.0,10,39.9,10,997.4,10,904.2,10,12.4,10,3.3,10,6.0,999.9,103.5,*,78.3,,0.0,I,999.9,0,0,0,0,0,0
032250,99999,2019,06,23,55.4,10,48.5,10,1020.2,10,990.0,10,999.9,0,999.9,0,999.9,999.9,64.8,*,46.8,*,0.0,I,999.9,0,0,0,0,0,0
718428,99999,2019,02,07,-18.0,10,-24.3,10,1034.4,10,9999.9,0,15.0,10,6.1,10,11.1,15.9,-13.0,*,-29.2,*,0.0,I,999.9,0,0,0,0,0,0
866620,99999,2019,07,03,84.8,10,-4.6,10,1008.6,10,950.5,10,999.9,0,6.0,10,7.4,19.6,89.6,,76.3,,0.0,I,999.9,0,0,0,0,0,0
719035,99999,2019,03,26,0.9,10,-7.2,10,1006.1,10,9999.9,0,11.5,10,8.9,10,13.0,999.9,3.2,*,-4.0,*,99.99,,999.9,0,0,1,0,0,0
171910,99999,2019,03,22,51.0,10,29.0,10,1022.8,10,910.6,10,12.4,10,7.8,10,12.0,15.9,56.7,*,32.9,,0.0,I,999.9,0,0,0,0,0,0
122250,99999,2019,06,28,68.1,10,56.0,10,1022.1,9,1006.8,9,6.2,10,4.5,10,8.0,999.9,79.3,*,59.0,*,0.0,I,999.9,0,0,0,0,0,0
718435,99999,2019,03,09,-1.8,10,-8.3,10,1024.0,10,9999.9,0,5.6,10,10.1,10,13.0,15.9,-0.4,*,-2.2,*,99.99,,999.9,0,0,1,0,0,0
718435,99999,2019,03,23,3.0,10,-5.4,10,1005.2,10,9999.9,0,12.9,10,19.2,10,26.0,32.1,8.6,*,-5.8,*,0.0,I,999.9,0,0,0,0,0,0
146480,99999,2019,02,18,52.4,10,32.7,10,1024.8,10,1012.7,10,12.4,10,2.7,10,5.8,999.9,65.1,*,37.6,,0.0,G,999.9,0,0,0,0,0,0
718431,99999,2019,06,21,51.6,10,35.1,10,1014.0,10,9999.9,0,15.0,10,4.8,10,11.1,999.9,55.4,*,48.2,*,0.0,I,999.9,0,0,0,0,0,0
718431,99999,2019,06,22,41.7,10,32.5,10,1016.8,10,9999.9,0,15.0,10,22.7,10,31.1,35.9,42.8,*,39.2,*,99.99,,999.9,0,1,0,0,0,0
173750,99999,2019,06,25,91.0,10,63.9,10,1007.9,10,1007.7,10,12.4,10,3.7,10,6.0,11.1,96.3,*,74.1,,0.0,I,999.9,0,0,0,0,0,0
173750,99999,2019,08,13,89.1,10,69.7,10,1003.7,10,1003.5,10,12.4,10,3.5,10,6.0,11.1,92.5,*,74.8,,0.0,I,999.9,0,0,0,0,0,0
740030,24103,2019,02,21,27.6,10,18.5,10,1004.5,10,854.9,8,37.5,10,11.1,10,14.0,20.0,30.2,*,21.2,*,0.0,I,999.9,0,0,0,0,0,0
819130,99999,2019,03,24,84.4,11,64.7,10,1011.9,11,982.2,11,999.9,0,2.3,11,3.3,11.7,93.7,,75.4,,0.0,I,999.9,0,0,0,0,0,0
818250,99999,2019,01,02,86.3,10,71.2,10,1011.1,10,993.7,10,999.9,0,3.7,10,6.8,22.0,93.9,,81.3,,0.0,I,999.9,0,0,0,0,0,0
173800,99999,2019,04,14,70.7,10,49.1,10,1006.3,9,993.1,9,12.4,10,6.8,10,12.0,21.0,78.3,*,58.1,,0.0,I,999.9,0,0,0,0,0,0
173800,99999,2019,04,15,61.4,10,51.8,10,1013.3,10,995.2,10,10.9,10,5.5,10,8.9,15.9,67.1,*,54.7,,0.12,A,999.9,0,1,0,0,1,0
173800,99999,2019,07,31,85.7,10,72.7,10,1004.2,10,987.0,10,12.4,10,4.0,10,6.0,999.9,88.2,*,74.3,,0.0,I,999.9,0,0,0,0,0,0
863600,99999,2019,06,29,60.7,12,60.6,10,1006.6,10,1004.7,9,2.3,12,4.4,12,8.9,999.9,64.4,*,59.0,*,0.09,G,999.9,1,1,0,0,0,0
874480,99999,2019,04,28,60.1,10,52.6,10,1012.1,10,955.7,10,7.8,10,4.1,10,18.1,999.9,80.6,*,44.2,,0.0,I,999.9,0,0,0,0,0,0
170240,99999,2019,01,03,43.6,10,39.0,10,1012.6,10,1004.8,10,6.2,10,4.4,10,8.0,999.9,44.4,*,42.1,,0.13,G,999.9,0,1,0,0,0,0
170240,99999,2019,01,09,41.0,10,22.7,10,1015.8,10,1007.9,10,12.4,10,6.9,10,14.0,999.9,46.0,*,34.0,,0.25,G,999.9,0,0,0,0,0,0
170240,99999,2019,05,31,75.6,10,62.2,10,1015.2,10,1007.8,10,12.4,10,1.6,10,1.9,999.9,77.9,*,61.5,,0.0,G,999.9,0,0,0,0,0,0
710735,99999,2019,07,04,37.2,10,37.0,10,1010.2,10,9999.9,0,4.4,10,8.9,10,12.0,999.9,39.2,*,35.6,*,99.99,,999.9,1,1,0,0,0,0
171650,99999,2019,03,13,47.2,10,37.6,10,1014.8,10,902.4,10,12.4,10,2.5,10,6.0,999.9,56.1,,42.1,,0.0,F,999.9,0,0,0,0,0,0
711100,99999,2019,02,06,34.6,15,30.7,10,1010.9,15,1003.4,8,999.9,0,10.2,15,15.9,22.9,40.5,,25.0,,1.7,G,999.9,0,0,0,0,0,0
719053,99999,2019,06,06,32.5,10,32.5,10,1004.0,10,9999.9,0,0.6,10,9.0,10,11.1,999.9,33.8,*,32.0,*,99.99,,999.9,1,1,1,0,0,0
145280,99999,2019,07,17,77.1,10,45.4,10,1012.7,10,984.7,10,12.4,10,3.0,9,3.9,999.9,85.5,*,51.1,,0.0,G,999.9,0,0,0,0,0,0
719074,99999,2019,02,18,-4.7,10,-9.4,10,1011.0,10,9999.9,0,14.9,10,8.6,10,12.0,999.9,-2.2,*,-7.6,*,0.0,I,999.9,0,0,0,0,0,0
710514,99999,2019,01,29,-11.4,10,-18.9,10,1006.0,10,9999.9,0,3.9,10,10.5,10,14.0,20.0,-9.4,*,-14.8,*,99.99,,999.9,0,0,1,0,0,0
710514,99999,2019,05,04,40.6,10,34.3,10,1014.0,10,9999.9,0,11.9,10,4.6,10,8.9,19.0,48.2,*,33.8,*,99.99,,999.9,0,1,0,0,0,0
710514,99999,2019,07,26,64.2,10,60.6,10,1016.0,10,9999.9,0,4.9,10,6.5,10,8.9,22.0,71.6,*,57.2,*,99.99,,999.9,0,1,0,0,0,0
718437,99999,2019,03,21,31.5,10,21.9,10,1013.7,10,9999.9,0,15.0,10,8.1,10,11.1,19.0,39.2,*,21.2,*,0.0,I,999.9,0,0,0,0,0,0
719064,99999,2019,01,20,-19.8,10,-27.4,10,1021.3,10,9999.9,0,10.6,10,20.3,10,24.1,28.9,-18.4,*,-20.2,*,0.0,I,999.9,0,0,0,0,0,0
719064,99999,2019,04,06,-1.7,10,-9.2,10,1012.8,10,9999.9,0,10.7,10,18.6,10,27.0,999.9,1.4,*,-7.6,*,0.0,I,999.9,0,0,0,0,0,0
719064,99999,2019,05,29,50.5,10,37.2,10,1006.7,10,9999.9,0,15.0,10,14.0,10,17.1,22.9,57.2,*,37.4,*,0.0,I,999.9,0,0,0,0,0,0
868400,99999,2019,07,17,66.2,10,42.3,10,1022.5,10,968.8,10,999.9,0,6.1,10,8.5,23.3,72.7,,57.6,*,0.0,I,999.9,0,0,0,0,0,0
868630,99999,2019,03,13,75.6,11,70.1,10,1011.8,11,962.8,11,999.9,0,0.9,11,2.3,24.1,80.1,,72.0,,0.0,I,999.9,0,0,0,0,0,0
172970,99999,2019,03,01,62.0,10,44.9,10,1013.1,10,1009.7,10,12.4,10,4.3,10,6.0,14.0,65.7,*,43.7,,0.0,I,999.9,0,0,0,0,0,0
172970,99999,2019,04,09,62.6,10,50.6,10,1005.2,10,1001.9,10,12.4,10,7.5,10,14.0,22.0,66.2,*,52.5,,0.95,G,0.8,0,1,0,0,0,0
172970,99999,2019,05,04,70.3,10,53.5,10,1013.6,10,1010.3,10,12.4,10,2.4,10,5.1,999.9,75.2,*,54.7,,0.0,I,999.9,0,0,0,0,0,0
172970,99999,2019,07,10,95.9,10,53.2,10,1005.4,10,1002.3,10,12.4,10,12.4,10,16.9,26.0,98.6,*,84.0,,0.0,I,999.9,0,0,0,0,0,0
134890,99999,2019,01,10,26.9,10,25.8,10,1007.7,10,954.2,10,0.9,10,3.4,8,3.9,999.9,28.8,*,22.5,,0.34,G,0.4,0,0,1,0,0,0
818880,99999,2019,03,20,85.4,10,73.2,10,1010.8,10,1003.8,10,999.9,0,2.5,10,4.7,999.9,89.8,,75.6,,0.0,I,999.9,0,0,0,0,0,0
475810,99999,2019,03,13,43.3,10,34.0,10,1001.8,10,998.3,10,10.9,10,13.3,10,25.1,999.9,47.5,*,31.8,,0.0,H,999.9,0,1,0,0,0,0
619720,99999,2019,08,06,69.9,11,68.0,10,1019.1,11,1018.4,11,999.9,0,5.8,11,8.2,14.4,78.6,,62.2,,0.0,I,999.9,0,0,0,0,0,0
718433,99999,2019,02,24,-0.8,10,-6.7,10,1014.8,10,9999.9,0,12.4,10,7.0,10,8.9,999.9,3.2,*,-5.8,*,99.99,,999.9,0,0,1,0,0,0
718433,99999,2019,08,21,39.4,10,38.1,10,1015.5,10,9999.9,0,0.8,10,13.7,10,21.0,25.1,41.0,*,37.4,*,0.0,I,999.9,1,0,0,0,0,0
715925,99999,2019,02,05,-17.1,10,-26.1,10,1023.8,10,9999.9,0,27.0,10,0.4,10,1.9,999.9,-14.8,*,-20.2,*,0.0,I,999.9,0,0,0,0,0,0
170420,99999,2019,03,14,47.6,10,45.8,10,1013.8,10,1009.8,10,8.1,10,1.3,10,2.9,999.9,48.2,*,46.8,*,0.06,G,999.9,0,1,0,0,0,0
719575,99999,2019,02,25,30.7,10,20.5,10,1028.1,10,9999.9,0,15.0,10,9.0,10,15.9,24.1,32.0,*,28.4,*,0.0,I,999.9,0,0,0,0,0,0
867940,99999,2019,04,27,70.2,10,65.2,10,1015.7,10,950.4,10,999.9,0,3.6,10,4.7,999.9,74.1,,65.8,,0.0,I,999.9,0,0,0,0,0,0
172100,99999,2019,01,17,38.6,10,35.4,10,1006.5,10,902.6,10,11.2,10,1.2,10,1.9,999.9,41.0,*,35.8,*,0.22,G,0.4,0,1,0,0,0,0
172100,99999,2019,02,17,45.7,10,34.0,10,1020.5,10,916.0,10,12.4,10,1.3,10,2.9,999.9,48.6,*,38.1,,0.0,I,999.9,0,0,0,0,0,0
172100,99999,2019,06,17,91.1,10,45.8,10,1001.5,10,906.8,10,12.4,10,5.1,10,9.9,999.9,95.0,*,73.6,,0.0,G,999.9,0,0,0,0,0,0
718428,99999,2019,01,07,27.5,10,25.5,10,991.3,10,9999.9,0,10.1,10,5.7,10,8.9,15.0,30.2,*,24.8,*,99.99,,999.9,0,0,1,0,0,0
718428,99999,2019,03,12,24.4,10,15.6,10,1002.2,10,9999.9,0,15.0,10,6.6,10,9.9,999.9,35.6,*,14.0,*,0.0,I,999.9,0,0,0,0,0,0
718428,99999,2019,03,14,29.1,10,17.8,10,1013.9,10,9999.9,0,15.0,10,10.1,10,13.0,27.0,30.2,*,26.6,*,0.0,I,999.9,0,0,0,0,0,0
718428,99999,2019,04,29,37.2,10,11.3,10,1027.6,10,9999.9,0,15.0,10,8.2,10,11.1,19.0,42.8,*,24.8,*,0.0,I,999.9,0,0,0,0,0,0
718428,99999,2019,07,08,67.8,10,64.4,10,1007.2,10,9999.9,0,12.0,10,5.9,10,9.9,17.1,71.6,*,64.4,*,99.99,,999.9,0,1,0,0,1,0
718428,99999,2019,07,09,73.9,10,62.1,10,1010.3,10,9999.9,0,15.0,10,5.2,10,6.0,999.9,80.6,*,62.6,*,0.0,I,999.9,0,0,0,0,0,0
082900,99999,2019,06,19,87.2,10,50.9,10,1010.6,10,1000.6,10,12.3,10,4.6,10,8.7,13.2,94.3,*,71.6,*,0.0,I,999.9,0,0,0,0,0,0
863300,99999,2019,01,13,76.3,10,74.6,10,1011.3,9,1000.8,8,7.6,10,2.3,10,5.1,999.9,82.8,*,70.2,*,0.47,G,999.9,0,1,0,0,1,0
719035,99999,2019,03,12,-4.0,10,-9.4,10,1013.2,10,9999.9,0,15.0,10,5.9,10,11.1,999.9,9999.9,,9999.9,,0.0,I,999.9,0,0,0,0,0,0
719035,99999,2019,04,26,33.6,10,31.8,10,1006.7,10,9999.9,0,11.2,10,10.2,10,11.1,999.9,33.8,*,32.0,*,99.99,,999.9,0,1,0,0,0,0
888810,99999,2019,05,30,33.2,10,33.2,10,1007.5,10,951.6,10,999.9,0,25.0,10,33.0,999.9,34.3,*,30.9,,0.0,I,999.9,0,0,0,0,0,0
718435,99999,2019,01,17,-12.8,10,-19.7,10,1009.3,10,9999.9,0,4.9,10,10.6,10,15.0,21.0,-7.6,*,-18.4,*,99.99,,999.9,0,0,1,0,0,0
718435,99999,2019,01,31,23.9,10,17.8,10,980.7,10,9999.9,0,9.3,10,15.0,10,32.1,41.0,28.4,*,6.8,*,99.99,,999.9,0,0,1,0,0,0
718435,99999,2019,05,05,30.7,10,25.0,10,1015.0,10,9999.9,0,11.8,10,3.1,10,5.1,999.9,32.0,*,28.4,*,99.99,,999.9,0,0,1,0,0,0
718435,99999,2019,08,12,57.9,10,50.9,10,1001.7,10,9999.9,0,12.7,10,6.9,10,9.9,999.9,62.6,*,55.4,*,99.99,,999.9,0,1,0,0,0,0
703985,25377,2019,06,25,55.9,10,51.2,10,1015.9,10,1016.8,10,10.0,10,2.8,10,9.9,999.9,63.0,*,54.0,*,0.0,I,999.9,0,0,0,0,0,0
170500,99999,2019,08,28,87.3,10,57.6,10,1017.5,10,1011.6,10,12.4,10,5.9,10,8.0,16.9,91.6,*,67.8,,0.0,I,999.9,0,0,0,0,0,0
718431,99999,2019,07,31,37.6,10,37.6,10,1016.8,10,9999.9,0,2.3,10,11.3,10,15.0,19.0,39.2,*,37.4,*,99.99,,999.9,1,1,0,0,0,0
719574,99999,2019,03,30,34.2,10,18.5,10,1030.3,10,9999.9,0,35.0,10,8.7,10,17.1,25.1,39.2,*,21.2,*,0.0,I,999.9,0,0,0,0,0,0
719574,99999,2019,06,10,51.6,11,40.6,10,1018.0,11,9999.9,0,35.0,11,3.3,11,7.0,999.9,62.6,*,41.0,*,0.0,I,999.9,0,0,0,0,0,0
719574,99999,2019,08,28,38.3,10,35.2,10,1020.2,10,9999.9,0,16.0,10,1.5,10,4.1,999.9,42.8,*,33.8,*,99.99,,999.9,0,1,0,0,0,0
740030,24103,2019,06,25,78.1,10,27.8,10,1006.7,9,862.5,9,44.0,10,3.5,10,8.0,999.9,88.9,*,55.6,*,0.0,I,999.9,0,0,0,0,0,0
868290,99999,2019,04,17,78.4,10,71.0,10,1009.7,10,1008.0,10,999.9,0,2.4,10,3.7,999.9,85.5,,72.3,,0.0,I,999.9,0,0,0,0,0,0
719485,99999,2019,03,26,16.5,10,12.9,10,1020.5,10,9999.9,0,6.0,10,5.5,10,7.0,999.9,17.6,*,10.4,*,99.99,,999.9,0,0,1,0,0,0
409450,99999,2019,07,16,69.7,10,24.0,10,991.6,10,745.2,10,21.2,10,4.7,10,9.7,999.9,78.8,*,52.9,,0.0,H,999.9,0,1,1,0,0,0
170520,99999,2019,08,10,90.4,10,55.1,10,1013.5,10,987.4,10,12.4,10,3.2,10,4.1,9.9,94.5,*,66.2,,0.0,I,999.9,0,0,0,0,0,0
175000,99999,2019,04,09,65.2,10,54.3,10,1007.5,10,1001.6,10,6.2,10,10.0,10,15.9,999.9,68.9,*,48.4,,0.0,I,999.9,0,0,0,0,0,0
744907,14753,2019,03,27,38.2,10,7.0,10,1033.9,10,9999.9,0,999.9,0,6.0,10,11.1,15.0,42.1,,27.0,,0.0,G,999.9,0,0,0,0,0,0
819790,99999,2019,03,13,72.5,10,71.4,10,1013.5,10,980.8,10,999.9,0,0.6,10,1.7,999.9,73.6,,71.6,,0.0,I,999.9,0,0,0,0,0,0
173800,99999,2019,05,28,82.7,10,57.7,10,1012.7,10,995.2,10,12.4,10,2.5,10,6.0,999.9,87.8,*,71.1,,0.0,I,999.9,0,0,0,0,0,0
172900,99999,2019,08,03,97.3,10,51.1,10,1005.0,10,1002.0,10,12.4,10,5.7,10,8.9,999.9,102.6,*,78.6,,0.0,E,999.9,0,0,0,0,0,0
994260,99999,2019,07,13,78.8,10,77.3,10,1004.4,10,9999.9,0,999.9,0,9.8,10,14.0,999.9,81.0,*,77.7,*,0.0,I,999.9,0,0,0,0,0,0
710735,99999,2019,06,04,28.8,10,28.2,10,1021.6,10,9999.9,0,1.2,10,9.6,10,13.0,999.9,32.0,*,26.6,*,99.99,,999.9,1,1,0,0,0,0
819890,99999,2019,04,26,79.0,10,69.1,10,1014.4,10,970.9,10,999.9,0,2.4,10,6.8,15.9,88.2,,73.6,,0.0,I,999.9,0,0,0,0,0,0
718434,99999,2019,06,23,62.6,10,47.8,10,1009.9,10,9999.9,0,25.0,10,5.5,10,8.0,999.9,68.0,*,57.2,*,0.0,I,999.9,0,0,0,0,1,0
170610,99999,2019,07,11,65.3,10,63.6,10,1007.6,10,1000.8,10,9.8,10,5.3,10,8.9,13.0,66.6,*,64.6,,0.73,G,999.9,0,1,0,0,0,0
718432,99999,2019,01,14,-4.2,10,-8.5,10,997.3,10,9999.9,0,3.4,10,8.9,10,15.9,999.9,5.0,*,-13.0,*,99.99,,999.9,0,0,1,0,0,0
145280,99999,2019,03,03,53.8,10,31.2,10,1019.7,10,990.2,10,12.4,10,2.9,8,3.9,999.9,66.2,*,34.0,,0.0,G,999.9,0,0,0,0,0,0
719074,99999,2019,02,07,-9.8,10,-15.7,10,1021.6,10,9999.9,0,10.3,10,13.1,10,17.1,999.9,-7.6,*,-11.2,*,99.99,,999.9,0,0,1,0,0,0
994220,99999,2019,03,13,69.6,10,63.8,10,1019.9,10,9999.9,0,999.9,0,9.6,10,11.1,999.9,80.2,*,64.6,*,0.0,I,999.9,0,0,0,0,0,0
710514,99999,2019,02,18,0.1,10,-10.7,10,1030.7,10,9999.9,0,15.0,10,4.4,10,8.0,999.9,6.8,*,-9.4,*,0.0,I,999.9,0,0,0,0,0,0
710514,99999,2019,03,10,28.8,10,15.3,10,999.3,10,9999.9,0,12.0,10,7.1,10,11.1,15.0,33.8,*,23.0,*,99.99,,999.9,0,0,1,0,0,0
710514,99999,2019,07,02,60.1,10,54.3,10,1012.4,10,9999.9,0,12.4,10,3.6,10,6.0,999.9,62.6,*,55.4,*,0.0,I,999.9,0,0,0,0,0,0
710514,99999,2019,07,04,71.8,10,57.0,10,1014.5,10,9999.9,0,14.7,10,4.6,10,8.0,999.9,77.0,*,64.4,*,0.0,I,999.9,0,0,0,0,0,0
710514,99999,2019,08,20,61.7,10,60.3,10,1013.6,10,9999.9,0,9.4,10,4.2,10,7.0,999.9,66.2,*,53.6,*,99.99,,999.9,0,1,0,0,0,0
710514,99999,2019,08,25,64.9,10,55.0,10,1023.2,10,9999.9,0,15.0,10,6.5,10,8.9,15.0,69.8,*,55.4,*,0.0,I,999.9,0,0,0,0,0,0
981320,99999,2019,07,18,81.3,10,78.9,10,1001.2,10,9999.9,0,7.8,10,7.6,10,17.5,999.9,85.3,,77.0,,1.28,G,999.9,0,1,0,0,0,0
719064,99999,2019,01,05,-12.1,10,-18.0,10,998.8,10,9999.9,0,14.7,10,10.1,10,15.9,999.9,-9.4,*,-14.8,*,0.0,I,999.9,0,0,0,0,0,0
719064,99999,2019,01,30,-15.0,10,-21.1,10,1020.1,10,9999.9,0,8.9,10,6.2,10,12.0,18.1,-2.2,*,-32.8,*,99.99,,999.9,0,0,1,0,0,0
719064,99999,2019,02,07,-20.2,10,-27.8,10,1029.8,10,9999.9,0,11.5,10,12.2,10,15.0,19.0,-16.6,*,-25.6,*,0.0,I,999.9,0,0,0,0,0,0
719064,99999,2019,07,10,59.5,10,46.4,10,1020.0,10,9999.9,0,15.0,10,8.1,10,12.0,18.1,66.2,*,46.4,*,0.0,I,999.9,0,0,0,0,0,0
998407,99999,2019,04,09,40.5,10,37.5,10,1010.2,10,9999.9,0,999.9,0,8.6,10,11.1,999.9,42.3,*,38.7,*,0.0,I,999.9,0,0,0,0,0,0
041040,99999,2019,01,24,29.4,10,23.6,10,998.6,10,9999.9,0,999.9,0,9.1,10,13.0,999.9,31.5,,27.0,,0.0,I,999.9,0,0,0,0,0,0
172970,99999,2019,01,30,58.7,10,47.8,10,1005.3,10,1002.0,10,11.2,10,15.7,9,21.0,35.9,60.8,*,54.7,*,0.08,G,999.9,0,1,0,0,1,0
172970,99999,2019,04,06,57.7,10,54.4,10,1007.5,10,1004.2,10,6.8,10,31.9,10,37.9,47.0,58.5,*,56.7,,0.13,G,999.9,0,1,0,0,0,0
172970,99999,2019,05,22,82.7,10,61.7,10,1014.3,10,1011.1,10,12.4,10,2.5,10,5.1,999.9,89.1,*,70.0,,0.0,I,999.9,0,0,0,0,0,0
172970,99999,2019,06,26,84.7,10,72.3,10,1009.2,10,1006.0,10,12.4,10,2.9,10,5.1,999.9,87.1,*,72.5,,0.0,I,999.9,0,0,0,0,0,0
170590,99999,2019,04,11,59.2,10,51.3,10,1008.6,10,1004.1,10,12.1,10,7.5,10,8.9,16.9,65.5,*,51.4,,0.07,G,999.9,0,1,0,0,0,0
718433,99999,2019,01,07,-8.0,10,-15.7,10,1022.8,10,9999.9,0,15.0,10,10.8,10,18.1,24.1,-5.8,*,-11.2,*,99.99,,999.9,0,0,1,0,0,0
